N_simulacion,tipo,id_vuelo,origen,destino,minuto,retraso
37,salida,BI006,B,I,1213,
37,llegada,FB002,F,B,1215,0.0
37,cola_espera,IA059,,A,1223,
37,salida,GA021,G,A,1233,
37,salida,GC039,G,C,1238,
37,salida,BH056,B,H,1250,
37,llegada,BI006,B,I,1260,0.0
37,cola_espera,GA021,,A,1267,
37,salida,CA024,C,A,1274,
37,llegada,BH056,B,H,1283,0.0
37,salida,AF030,A,F,1291,
37,llegada,IA059,I,A,1291,68.0
37,salida,BG020,B,G,1300,
37,llegada,GC039,G,C,1300,0.0
37,cola_espera,CA024,,A,1314,
37,llegada,BG020,B,G,1329,0.0
37,llegada,AF030,A,F,1340,0.0
37,salida,BG033,B,G,1362,
37,salida,BC051,B,C,1362,
37,salida,AG018,A,G,1371,
37,llegada,GA021,G,A,1371,104.0
37,llegada,BG033,B,G,1391,0.0
37,cola_espera,BC051,,C,1396,
37,llegada,AG018,A,G,1405,0.0
38,salida,DI000,D,I,27,
38,salida,DG002,D,G,37,
38,salida,IE038,I,E,38,
38,llegada,DG002,D,G,57,0.0
38,salida,DE053,D,E,63,
38,salida,BI033,B,I,68,
38,llegada,DE053,D,E,95,0.0
38,llegada,IE038,I,E,102,0.0
38,llegada,DI000,D,I,112,0.0
38,llegada,BI033,B,I,115,0.0
38,salida,DJ056,D,J,130,
38,salida,ID037,I,D,137,
38,salida,GA005,G,A,144,
38,salida,GA006,G,A,151,
38,salida,GD023,G,D,176,
38,salida,EF042,E,F,176,
38,salida,HA011,H,A,177,
38,llegada,GA005,G,A,178,0.0
38,llegada,GA006,G,A,185,0.0
38,salida,CE022,C,E,186,
38,llegada,GD023,G,D,196,0.0
38,salida,EH036,E,H,202,
38,llegada,DJ056,D,J,204,0.0
38,llegada,EF042,E,F,216,0.0
38,llegada,ID037,I,D,222,0.0
38,llegada,HA011,H,A,223,0.0
38,llegada,CE022,C,E,229,0.0
38,llegada,EH036,E,H,236,0.0
38,salida,HJ025,H,J,242,
38,salida,DG051,D,G,254,
38,salida,HA016,H,A,257,
38,salida,CD015,C,D,265,
38,llegada,HJ025,H,J,271,0.0
38,llegada,DG051,D,G,274,0.0
38,salida,AH003,A,H,298,
38,llegada,HA016,H,A,303,0.0
38,llegada,CD015,C,D,335,0.0
38,llegada,AH003,A,H,344,0.0
38,salida,CH040,C,H,375,
38,salida,DB007,D,B,378,
38,llegada,CH040,C,H,390,0.0
38,llegada,DB007,D,B,417,0.0
38,salida,IH018,I,H,429,
38,salida,GJ048,G,J,463,
38,llegada,IH018,I,H,472,0.0
38,salida,DA041,D,A,481,
38,salida,DE049,D,E,497,
38,llegada,GJ048,G,J,526,0.0
38,salida,EF028,E,F,528,
38,llegada,DE049,D,E,529,0.0
38,cola_espera,DA041,,A,531,
38,salida,GA058,G,A,535,
38,salida,EF059,E,F,553,
38,llegada,EF028,E,F,568,0.0
38,cola_espera,GA058,,A,569,
38,salida,AI034,A,I,574,
38,llegada,DA041,D,A,574,43.0
38,llegada,EF059,E,F,593,0.0
38,salida,CG050,C,G,608,
38,salida,CF021,C,F,613,
38,llegada,AI034,A,I,614,0.0
38,llegada,CF021,C,F,627,0.0
38,salida,GE052,G,E,632,
38,salida,DE024,D,E,642,
38,salida,GA012,G,A,666,
38,llegada,GE052,G,E,666,0.0
38,llegada,CG050,C,G,670,0.0
38,llegada,DE024,D,E,674,0.0
38,cola_espera,GA012,,A,700,
38,salida,BC046,B,C,711,
38,salida,IG029,I,G,716,
38,llegada,BC046,B,C,745,0.0
38,salida,CG001,C,G,773,
38,salida,AH045,A,H,787,
38,llegada,GA058,G,A,787,218.0
38,llegada,IG029,I,G,788,0.0
38,salida,JI013,J,I,809,
38,salida,ID043,I,D,814,
38,llegada,JI013,J,I,824,0.0
38,llegada,AH045,A,H,833,0.0
38,llegada,CG001,C,G,835,0.0
38,salida,ID017,I,D,838,
38,salida,EC057,E,C,859,
38,salida,GA031,G,A,871,
38,salida,DE055,D,E,887,
38,llegada,ID043,I,D,899,0.0
38,llegada,EC057,E,C,902,0.0
38,salida,IA030,I,A,905,
38,cola_espera,GA031,,A,905,
38,llegada,DE055,D,E,919,0.0
38,llegada,ID017,I,D,923,0.0
38,salida,JG039,J,G,941,
38,cola_espera,IA030,,A,945,
38,salida,AD020,A,D,959,
38,llegada,GA012,G,A,959,259.0
38,salida,DC019,D,C,976,
38,salida,BA032,B,A,982,
38,cola_espera,BA032,,A,1002,
38,llegada,JG039,J,G,1004,0.0
38,llegada,AD020,A,D,1009,0.0
38,llegada,DC019,D,C,1046,0.0
38,salida,FJ054,F,J,1063,
38,llegada,FJ054,F,J,1090,0.0
38,salida,FC008,F,C,1115,
38,salida,CH027,C,H,1123,
38,llegada,FC008,F,C,1129,0.0
38,salida,AC026,A,C,1138,
38,llegada,CH027,C,H,1138,0.0
38,llegada,GA031,G,A,1138,233.0
38,salida,GB009,G,B,1152,
38,llegada,AC026,A,C,1178,0.0
38,llegada,GB009,G,B,1181,0.0
38,salida,EB035,E,B,1196,
38,llegada,EB035,E,B,1219,0.0
38,salida,EC044,E,C,1286,
38,salida,GC047,G,C,1295,
38,salida,DE004,D,E,1303,
38,salida,AG010,A,G,1314,
38,llegada,IA030,I,A,1314,369.0
38,cola_espera,EC044,,C,1329,
38,llegada,DE004,D,E,1335,0.0
38,salida,DB014,D,B,1337,
38,llegada,AG010,A,G,1348,0.0
38,cola_espera,GC047,,C,1357,
38,llegada,DB014,D,B,1376,0.0
39,salida,BH016,B,H,23,
39,salida,BF006,B,F,40,
39,salida,IJ000,I,J,43,
39,salida,AH018,A,H,51,
39,llegada,BH016,B,H,56,0.0
39,llegada,IJ000,I,J,58,0.0
39,llegada,BF006,B,F,78,0.0
39,salida,ID002,I,D,92,
39,llegada,AH018,A,H,97,0.0
39,salida,GJ028,G,J,101,
39,salida,BJ019,B,J,112,
39,salida,CB022,C,B,114,
39,salida,DG059,D,G,130,
39,salida,FE011,F,E,134,
39,salida,ID053,I,D,138,
39,llegada,CB022,C,B,148,0.0
39,llegada,BJ019,B,J,148,0.0
39,llegada,DG059,D,G,150,0.0
39,llegada,GJ028,G,J,164,0.0
39,salida,IA034,I,A,166,
39,llegada,FE011,F,E,174,0.0
39,llegada,ID002,I,D,177,0.0
39,salida,EI029,E,I,186,
39,salida,AI048,A,I,190,
39,salida,DI039,D,I,205,
39,llegada,IA034,I,A,206,0.0
39,salida,IJ012,I,J,217,
39,salida,BD054,B,D,219,
39,llegada,ID053,I,D,223,0.0
39,salida,AB052,A,B,227,
39,llegada,AI048,A,I,230,0.0
39,llegada,IJ012,I,J,232,0.0
39,salida,CH033,C,H,238,
39,llegada,AB052,A,B,247,0.0
39,llegada,EI029,E,I,250,0.0
39,llegada,CH033,C,H,253,0.0
39,llegada,BD054,B,D,258,0.0
39,salida,DF047,D,F,262,
39,salida,BI025,B,I,281,
39,llegada,DI039,D,I,290,0.0
39,llegada,BI025,B,I,328,0.0
39,llegada,DF047,D,F,332,0.0
39,salida,JC014,J,C,353,
39,llegada,JC014,J,C,368,0.0
39,salida,DC005,D,C,376,
39,salida,DH017,D,H,416,
39,salida,CA040,C,A,424,
39,salida,AG008,A,G,425,
39,llegada,DC005,D,C,446,0.0
39,llegada,AG008,A,G,459,0.0
39,llegada,CA040,C,A,464,0.0
39,salida,AH009,A,H,470,
39,salida,FD051,F,D,480,
39,llegada,DH017,D,H,480,0.0
39,salida,CJ035,C,J,501,
39,llegada,CJ035,C,J,516,0.0
39,llegada,AH009,A,H,516,0.0
39,llegada,FD051,F,D,550,0.0
39,salida,AB003,A,B,560,
39,salida,FE037,F,E,580,
39,llegada,AB003,A,B,580,0.0
39,salida,DA042,D,A,582,
39,salida,DE041,D,E,592,
39,llegada,FE037,F,E,620,0.0
39,llegada,DE041,D,E,624,0.0
39,llegada,DA042,D,A,632,0.0
39,salida,HD004,H,D,643,
39,salida,FA044,F,A,673,
39,salida,BH050,B,H,677,
39,salida,BI049,B,I,678,
39,llegada,HD004,H,D,707,0.0
39,llegada,BH050,B,H,710,0.0
39,llegada,FA044,F,A,722,0.0
39,cola_espera,BI049,,I,725,
39,salida,JH030,J,H,731,
39,llegada,JH030,J,H,760,0.0
39,salida,AE027,A,E,766,
39,salida,FI013,F,I,770,
39,salida,FH038,F,H,775,
39,cola_espera,FH038,,H,783,
39,llegada,AE027,A,E,808,0.0
39,cola_espera,FI013,,I,811,
39,salida,BG020,B,G,837,
39,salida,DI010,D,I,857,
39,llegada,BG020,B,G,866,0.0
39,salida,HG045,H,G,867,
39,llegada,FH038,F,H,867,84.0
39,salida,JH023,J,H,885,
39,salida,CF057,C,F,889,
39,salida,DE046,D,E,901,
39,llegada,CF057,C,F,903,0.0
39,cola_espera,JH023,,H,914,
39,salida,DB026,D,B,927,
39,llegada,HG045,H,G,927,0.0
39,cola_espera,DE046,,E,933,
39,cola_espera,DI010,,I,942,
39,salida,DI007,D,I,945,
39,salida,IA036,I,A,948,
39,llegada,BI049,B,I,948,223.0
39,salida,CI058,C,I,953,
39,llegada,DB026,D,B,966,0.0
39,salida,HJ056,H,J,978,
39,llegada,JH023,J,H,978,64.0
39,cola_espera,CI058,,I,981,
39,llegada,IA036,I,A,988,0.0
39,llegada,HJ056,H,J,1007,0.0
39,cola_espera,DI007,,I,1030,
39,salida,IF032,I,F,1054,
39,llegada,FI013,F,I,1054,243.0
39,salida,BG031,B,G,1089,
39,salida,JH015,J,H,1094,
39,llegada,IF032,I,F,1095,0.0
39,llegada,BG031,B,G,1118,0.0
39,cola_espera,JH015,,H,1123,
39,salida,HD024,H,D,1160,
39,llegada,JH015,J,H,1160,37.0
39,salida,CB021,C,B,1174,
39,llegada,CB021,C,B,1208,0.0
39,llegada,HD024,H,D,1224,0.0
39,salida,FA055,F,A,1276,
39,salida,DG043,D,G,1290,
39,llegada,DG043,D,G,1310,0.0
39,llegada,FA055,F,A,1325,0.0
39,salida,HI001,H,I,1367,
39,cola_espera,HI001,,I,1410,
40,salida,BE026,B,E,15,
40,llegada,BE026,B,E,38,0.0
40,salida,EJ020,E,J,45,
40,salida,JC036,J,C,95,
40,llegada,EJ020,E,J,96,0.0
40,salida,JA040,J,A,104,
40,llegada,JC036,J,C,110,0.0
40,llegada,JA040,J,A,139,0.0
40,salida,JB024,J,B,167,
40,llegada,JB024,J,B,203,0.0
40,salida,FI051,F,I,233,
40,llegada,FI051,F,I,274,0.0
40,salida,IG021,I,G,291,
40,salida,AC032,A,C,306,
40,salida,EG004,E,G,346,
40,llegada,AC032,A,C,346,0.0
40,salida,DE059,D,E,347,
40,salida,BH037,B,H,352,
40,llegada,IG021,I,G,363,0.0
40,llegada,DE059,D,E,379,0.0
40,llegada,EG004,E,G,380,0.0
40,llegada,BH037,B,H,385,0.0
40,salida,EA002,E,A,403,
40,salida,GE011,G,E,426,
40,salida,HC057,H,C,435,
40,llegada,EA002,E,A,445,0.0
40,llegada,HC057,H,C,450,0.0
40,salida,HE014,H,E,456,
40,llegada,GE011,G,E,460,0.0
40,llegada,HE014,H,E,490,0.0
40,salida,JE010,J,E,534,
40,salida,CE045,C,E,543,
40,salida,CH044,C,H,545,
40,salida,EG058,E,G,560,
40,llegada,CH044,C,H,560,0.0
40,salida,BH007,B,H,572,
40,salida,EI056,E,I,583,
40,llegada,JE010,J,E,585,0.0
40,llegada,CE045,C,E,586,0.0
40,salida,GC047,G,C,591,
40,llegada,EG058,E,G,594,0.0
40,salida,FJ031,F,J,602,
40,salida,GI018,G,I,603,
40,llegada,BH007,B,H,605,0.0
40,salida,IH016,I,H,620,
40,llegada,FJ031,F,J,629,0.0
40,llegada,EI056,E,I,647,0.0
40,llegada,GC047,G,C,653,0.0
40,salida,GA035,G,A,660,
40,salida,JI003,J,I,663,
40,llegada,IH016,I,H,663,0.0
40,llegada,GI018,G,I,675,0.0
40,llegada,JI003,J,I,678,0.0
40,salida,JF033,J,F,689,
40,salida,IE023,I,E,690,
40,llegada,GA035,G,A,694,0.0
40,llegada,JF033,J,F,716,0.0
40,salida,JI055,J,I,729,
40,salida,CG017,C,G,744,
40,llegada,JI055,J,I,744,0.0
40,salida,EH042,E,H,752,
40,llegada,IE023,I,E,754,0.0
40,llegada,EH042,E,H,786,0.0
40,salida,DG015,D,G,791,
40,llegada,CG017,C,G,806,0.0
40,llegada,DG015,D,G,811,0.0
40,salida,EB041,E,B,844,
40,salida,AB028,A,B,846,
40,salida,HD053,H,D,862,
40,llegada,AB028,A,B,866,0.0
40,llegada,EB041,E,B,867,0.0
40,salida,GA025,G,A,902,
40,llegada,HD053,H,D,926,0.0
40,salida,IE046,I,E,929,
40,salida,IG029,I,G,930,
40,llegada,GA025,G,A,936,0.0
40,salida,BF000,B,F,945,
40,salida,DF030,D,F,946,
40,salida,BH012,B,H,956,
40,salida,EA005,E,A,961,
40,salida,EJ013,E,J,977,
40,llegada,BF000,B,F,983,0.0
40,llegada,BH012,B,H,989,0.0
40,llegada,IE046,I,E,993,0.0
40,llegada,IG029,I,G,1002,0.0
40,llegada,EA005,E,A,1003,0.0
40,llegada,DF030,D,F,1016,0.0
40,salida,FH008,F,H,1018,
40,llegada,FH008,F,H,1026,0.0
40,llegada,EJ013,E,J,1028,0.0
40,salida,DJ019,D,J,1062,
40,salida,DA034,D,A,1084,
40,salida,AE009,A,E,1086,
40,salida,IA038,I,A,1103,
40,salida,IG006,I,G,1119,
40,llegada,AE009,A,E,1128,0.0
40,salida,HC048,H,C,1130,
40,llegada,DA034,D,A,1134,0.0
40,llegada,DJ019,D,J,1136,0.0
40,cola_espera,IA038,,A,1143,
40,llegada,HC048,H,C,1145,0.0
40,salida,BD052,B,D,1173,
40,salida,GE054,G,E,1176,
40,llegada,IG006,I,G,1191,0.0
40,llegada,GE054,G,E,1210,0.0
40,llegada,BD052,B,D,1212,0.0
40,salida,FH043,F,H,1243,
40,llegada,FH043,F,H,1251,0.0
40,salida,HC039,H,C,1292,
40,llegada,HC039,H,C,1307,0.0
40,salida,BF027,B,F,1333,
40,salida,CA001,C,A,1348,
40,salida,JG049,J,G,1367,
40,llegada,BF027,B,F,1371,0.0
40,salida,FB050,F,B,1387,
40,cola_espera,CA001,,A,1388,
40,salida,AE022,A,E,1393,
40,llegada,IA038,I,A,1393,250.0
40,llegada,FB050,F,B,1425,0.0
40,llegada,JG049,J,G,1430,0.0
40,cola_espera,AE022,,E,1435,
41,salida,DF059,D,F,9,
41,salida,AD039,A,D,22,
41,salida,HB036,H,B,32,
41,salida,EI003,E,I,34,
41,llegada,HB036,H,B,65,0.0
41,llegada,AD039,A,D,72,0.0
41,llegada,DF059,D,F,79,0.0
41,salida,JE057,J,E,90,
41,llegada,EI003,E,I,98,0.0
41,salida,BE051,B,E,112,
41,salida,EF007,E,F,118,
41,llegada,BE051,B,E,135,0.0
41,llegada,JE057,J,E,141,0.0
41,llegada,EF007,E,F,158,0.0
41,salida,GI037,G,I,177,
41,salida,FE052,F,E,184,
41,llegada,FE052,F,E,224,0.0
41,salida,BJ012,B,J,231,
41,llegada,GI037,G,I,249,0.0
41,salida,AI042,A,I,250,
41,salida,CH045,C,H,262,
41,salida,FB013,F,B,267,
41,llegada,BJ012,B,J,267,0.0
41,llegada,CH045,C,H,277,0.0
41,llegada,AI042,A,I,290,0.0
41,salida,ID050,I,D,293,
41,llegada,FB013,F,B,305,0.0
41,salida,HB010,H,B,323,
41,llegada,HB010,H,B,356,0.0
41,salida,CG026,C,G,361,
41,salida,AF058,A,F,376,
41,llegada,ID050,I,D,378,0.0
41,salida,CI009,C,I,411,
41,llegada,CG026,C,G,423,0.0
41,llegada,AF058,A,F,425,0.0
41,salida,FI032,F,I,438,
41,llegada,CI009,C,I,439,0.0
41,salida,BC017,B,C,466,
41,salida,FH043,F,H,473,
41,llegada,FI032,F,I,479,0.0
41,llegada,FH043,F,H,481,0.0
41,salida,GD056,G,D,485,
41,salida,GH015,G,H,494,
41,llegada,BC017,B,C,500,0.0
41,cola_espera,GD056,,D,505,
41,salida,HI034,H,I,507,
41,salida,IE048,I,E,523,
41,salida,IE019,I,E,533,
41,llegada,HI034,H,I,550,0.0
41,llegada,GH015,G,H,554,0.0
41,salida,AG046,A,G,575,
41,cola_espera,IE048,,E,587,
41,cola_espera,IE019,,E,597,
41,llegada,AG046,A,G,609,0.0
41,salida,FG021,F,G,647,
41,salida,JB038,J,B,650,
41,salida,HG020,H,G,670,
41,llegada,JB038,J,B,686,0.0
41,salida,AB008,A,B,711,
41,llegada,FG021,F,G,713,0.0
41,llegada,HG020,H,G,730,0.0
41,llegada,AB008,A,B,731,0.0
41,salida,IA024,I,A,733,
41,salida,CH033,C,H,764,
41,llegada,IA024,I,A,773,0.0
41,llegada,CH033,C,H,779,0.0
41,salida,HA054,H,A,820,
41,llegada,HA054,H,A,866,0.0
41,salida,AE035,A,E,867,
41,salida,CJ022,C,J,874,
41,salida,HJ040,H,J,878,
41,llegada,CJ022,C,J,889,0.0
41,salida,BH029,B,H,891,
41,llegada,HJ040,H,J,907,0.0
41,cola_espera,AE035,,E,909,
41,llegada,BH029,B,H,924,0.0
41,salida,EB004,E,B,958,
41,llegada,IE048,I,E,958,371.0
41,salida,GA031,G,A,974,
41,salida,CD006,C,D,979,
41,llegada,EB004,E,B,981,0.0
41,salida,BF002,B,F,997,
41,salida,FJ023,F,J,1001,
41,llegada,GA031,G,A,1008,0.0
41,salida,GF030,G,F,1025,
41,salida,HC028,H,C,1027,
41,llegada,FJ023,F,J,1028,0.0
41,salida,GA053,G,A,1035,
41,llegada,BF002,B,F,1035,0.0
41,llegada,HC028,H,C,1042,0.0
41,cola_espera,CD006,,D,1049,
41,salida,FI001,F,I,1066,
41,llegada,GA053,G,A,1069,0.0
41,llegada,GF030,G,F,1091,0.0
41,llegada,FI001,F,I,1107,0.0
41,salida,CD055,C,D,1117,
41,salida,CI044,C,I,1160,
41,salida,EJ011,E,J,1166,
41,llegada,IE019,I,E,1166,569.0
41,salida,AJ018,A,J,1177,
41,cola_espera,CD055,,D,1187,
41,llegada,CI044,C,I,1188,0.0
41,salida,FB016,F,B,1201,
41,llegada,AJ018,A,J,1212,0.0
41,llegada,EJ011,E,J,1217,0.0
41,salida,DF025,D,F,1223,
41,llegada,GD056,G,D,1223,718.0
41,llegada,FB016,F,B,1239,0.0
41,salida,JE000,J,E,1268,
41,llegada,DF025,D,F,1293,0.0
41,salida,EI047,E,I,1305,
41,llegada,AE035,A,E,1305,396.0
41,cola_espera,JE000,,E,1319,
41,salida,AE005,A,E,1331,
41,salida,IJ049,I,J,1354,
41,salida,HG014,H,G,1365,
41,llegada,IJ049,I,J,1369,0.0
41,llegada,EI047,E,I,1369,0.0
41,cola_espera,AE005,,E,1373,
41,salida,FH041,F,H,1386,
41,llegada,FH041,F,H,1394,0.0
41,salida,FC027,F,C,1410,
41,llegada,FC027,F,C,1424,0.0
41,llegada,HG014,H,G,1425,0.0
42,salida,GF030,G,F,37,
42,salida,DG044,D,G,77,
42,llegada,DG044,D,G,97,0.0
42,llegada,GF030,G,F,103,0.0
42,salida,GB054,G,B,175,
42,salida,FH035,F,H,183,
42,salida,FB037,F,B,188,
42,llegada,FH035,F,H,191,0.0
42,salida,ED038,E,D,203,
42,llegada,GB054,G,B,204,0.0
42,llegada,FB037,F,B,226,0.0
42,llegada,ED038,E,D,235,0.0
42,salida,JH016,J,H,239,
42,llegada,JH016,J,H,268,0.0
42,salida,CJ031,C,J,293,
42,llegada,CJ031,C,J,308,0.0
42,salida,FC026,F,C,413,
42,llegada,FC026,F,C,427,0.0
42,salida,HE013,H,E,470,
42,llegada,HE013,H,E,504,0.0
42,salida,DA020,D,A,506,
42,salida,AI055,A,I,506,
42,salida,IB014,I,B,509,
42,salida,FA018,F,A,541,
42,llegada,AI055,A,I,546,0.0
42,llegada,IB014,I,B,556,0.0
42,llegada,DA020,D,A,556,0.0
42,salida,JD059,J,D,571,
42,llegada,FA018,F,A,590,0.0
42,salida,CI003,C,I,609,
42,salida,JI027,J,I,619,
42,salida,AI028,A,I,620,
42,salida,FI007,F,I,631,
42,salida,IF036,I,F,634,
42,llegada,JI027,J,I,634,0.0
42,llegada,CI003,C,I,637,0.0
42,llegada,JD059,J,D,645,0.0
42,llegada,AI028,A,I,660,0.0
42,llegada,FI007,F,I,672,0.0
42,llegada,IF036,I,F,675,0.0
42,salida,AJ022,A,J,701,
42,llegada,AJ022,A,J,736,0.0
42,salida,HA056,H,A,737,
42,salida,DC000,D,C,747,
42,salida,BG012,B,G,747,
42,salida,JA006,J,A,756,
42,salida,GC029,G,C,757,
42,salida,JH040,J,H,766,
42,salida,DE043,D,E,769,
42,llegada,BG012,B,G,776,0.0
42,llegada,HA056,H,A,783,0.0
42,llegada,JA006,J,A,791,0.0
42,llegada,JH040,J,H,795,0.0
42,llegada,DE043,D,E,801,0.0
42,salida,HC025,H,C,811,
42,salida,EB017,E,B,817,
42,llegada,DC000,D,C,817,0.0
42,llegada,GC029,G,C,819,0.0
42,llegada,HC025,H,C,826,0.0
42,salida,CE015,C,E,830,
42,llegada,EB017,E,B,840,0.0
42,salida,HF009,H,F,848,
42,salida,IA041,I,A,851,
42,llegada,HF009,H,F,856,0.0
42,salida,GB004,G,B,869,
42,salida,BF019,B,F,870,
42,llegada,CE015,C,E,873,0.0
42,salida,JH052,J,H,891,
42,llegada,IA041,I,A,891,0.0
42,llegada,GB004,G,B,898,0.0
42,salida,FB011,F,B,907,
42,llegada,BF019,B,F,908,0.0
42,llegada,JH052,J,H,920,0.0
42,salida,BF002,B,F,933,
42,llegada,FB011,F,B,945,0.0
42,llegada,BF002,B,F,971,0.0
42,salida,FB024,F,B,1027,
42,salida,EH010,E,H,1040,
42,cola_espera,FB024,,B,1065,
42,salida,CJ042,C,J,1069,
42,salida,JB050,J,B,1073,
42,llegada,EH010,E,H,1074,0.0
42,llegada,CJ042,C,J,1084,0.0
42,cola_espera,JB050,,B,1109,
42,salida,CI023,C,I,1126,
42,salida,JC001,J,C,1151,
42,salida,DC047,D,C,1152,
42,salida,HC046,H,C,1153,
42,llegada,CI023,C,I,1154,0.0
42,salida,EA033,E,A,1160,
42,salida,AB057,A,B,1162,
42,llegada,JC001,J,C,1166,0.0
42,llegada,HC046,H,C,1168,0.0
42,cola_espera,AB057,,B,1182,
42,salida,AE045,A,E,1196,
42,llegada,EA033,E,A,1202,0.0
42,salida,JH039,J,H,1211,
42,llegada,DC047,D,C,1222,0.0
42,salida,CA005,C,A,1228,
42,salida,DA034,D,A,1236,
42,salida,HD008,H,D,1237,
42,llegada,AE045,A,E,1238,0.0
42,llegada,JH039,J,H,1240,0.0
42,salida,DJ058,D,J,1251,
42,llegada,CA005,C,A,1268,0.0
42,salida,IE048,I,E,1279,
42,cola_espera,DA034,,A,1286,
42,salida,HF049,H,F,1288,
42,llegada,HF049,H,F,1296,0.0
42,llegada,HD008,H,D,1301,0.0
42,salida,EB021,E,B,1311,
42,llegada,DJ058,D,J,1325,0.0
42,cola_espera,EB021,,B,1334,
42,llegada,IE048,I,E,1343,0.0
42,salida,EH032,E,H,1369,
42,salida,AD053,A,D,1377,
42,llegada,DA034,D,A,1377,91.0
42,salida,DG051,D,G,1400,
42,llegada,EH032,E,H,1403,0.0
42,llegada,DG051,D,G,1420,0.0
42,llegada,AD053,A,D,1427,0.0
43,salida,JI008,J,I,113,
43,salida,AC019,A,C,116,
43,llegada,JI008,J,I,128,0.0
43,salida,DJ050,D,J,132,
43,salida,IH056,I,H,144,
43,llegada,AC019,A,C,156,0.0
43,salida,HE020,H,E,162,
43,salida,DA034,D,A,167,
43,llegada,IH056,I,H,187,0.0
43,llegada,HE020,H,E,196,0.0
43,llegada,DJ050,D,J,206,0.0
43,salida,FE014,F,E,209,
43,salida,ED012,E,D,214,
43,llegada,DA034,D,A,217,0.0
43,salida,HC009,H,C,244,
43,llegada,ED012,E,D,246,0.0
43,llegada,FE014,F,E,249,0.0
43,salida,DB004,D,B,251,
43,llegada,HC009,H,C,259,0.0
43,llegada,DB004,D,B,290,0.0
43,salida,JE043,J,E,297,
43,salida,DF032,D,F,308,
43,llegada,JE043,J,E,348,0.0
43,salida,BF054,B,F,355,
43,salida,DE047,D,E,365,
43,salida,BE003,B,E,378,
43,llegada,DF032,D,F,378,0.0
43,salida,HF052,H,F,381,
43,llegada,HF052,H,F,389,0.0
43,llegada,BF054,B,F,393,0.0
43,llegada,DE047,D,E,397,0.0
43,cola_espera,BE003,,E,401,
43,salida,FC051,F,C,409,
43,salida,HE022,H,E,423,
43,llegada,FC051,F,C,423,0.0
43,salida,AF007,A,F,453,
43,cola_espera,HE022,,E,457,
43,salida,GE058,G,E,463,
43,cola_espera,GE058,,E,497,
43,llegada,AF007,A,F,502,0.0
43,salida,FI002,F,I,521,
43,salida,FA040,F,A,535,
43,salida,FH030,F,H,548,
43,llegada,FH030,F,H,556,0.0
43,salida,HG033,H,G,559,
43,llegada,FI002,F,I,562,0.0
43,salida,AC017,A,C,565,
43,salida,DJ018,D,J,569,
43,llegada,FA040,F,A,584,0.0
43,cola_espera,AC017,,C,605,
43,salida,GI045,G,I,612,
43,llegada,HG033,H,G,619,0.0
43,salida,CG038,C,G,621,
43,llegada,AC017,A,C,621,16.0
43,salida,ID006,I,D,623,
43,llegada,DJ018,D,J,643,0.0
43,salida,FD048,F,D,648,
43,salida,HE036,H,E,682,
43,llegada,CG038,C,G,683,0.0
43,llegada,GI045,G,I,684,0.0
43,salida,IF055,I,F,700,
43,llegada,ID006,I,D,708,0.0
43,cola_espera,HE036,,E,716,
43,llegada,FD048,F,D,718,0.0
43,llegada,IF055,I,F,741,0.0
43,salida,AI059,A,I,771,
43,salida,CH016,C,H,791,
43,llegada,CH016,C,H,806,0.0
43,llegada,AI059,A,I,811,0.0
43,salida,HE010,H,E,812,
43,salida,DA044,D,A,833,
43,cola_espera,HE010,,E,846,
43,llegada,DA044,D,A,883,0.0
43,salida,HI011,H,I,918,
43,salida,CE023,C,E,935,
43,salida,FE013,F,E,940,
43,salida,AC015,A,C,942,
43,salida,BA049,B,A,943,
43,llegada,HI011,H,I,961,0.0
43,llegada,BA049,B,A,963,0.0
43,salida,FH005,F,H,965,
43,llegada,FH005,F,H,973,0.0
43,cola_espera,CE023,,E,978,
43,cola_espera,FE013,,E,980,
43,llegada,AC015,A,C,982,0.0
43,salida,JC053,J,C,987,
43,llegada,JC053,J,C,1002,0.0
43,salida,AE026,A,E,1013,
43,cola_espera,AE026,,E,1055,
43,salida,GD029,G,D,1063,
43,llegada,GD029,G,D,1083,0.0
43,salida,CB041,C,B,1085,
43,salida,EI057,E,I,1088,
43,llegada,BE003,B,E,1088,687.0
43,salida,EI031,E,I,1101,
43,llegada,HE022,H,E,1101,644.0
43,llegada,CB041,C,B,1119,0.0
43,salida,IF039,I,F,1136,
43,llegada,EI057,E,I,1152,0.0
43,llegada,EI031,E,I,1165,0.0
43,llegada,IF039,I,F,1177,0.0
43,salida,IJ037,I,J,1185,
43,llegada,IJ037,I,J,1200,0.0
43,salida,HA025,H,A,1216,
43,salida,FE027,F,E,1222,
43,salida,BH035,B,H,1237,
43,salida,EA028,E,A,1242,
43,llegada,GE058,G,E,1242,745.0
43,cola_espera,FE027,,E,1262,
43,llegada,HA025,H,A,1262,0.0
43,llegada,BH035,B,H,1270,0.0
43,llegada,EA028,E,A,1284,0.0
43,salida,DI046,D,I,1288,
43,salida,JA021,J,A,1338,
43,salida,BJ042,B,J,1356,
43,salida,HI024,H,I,1358,
43,salida,DG000,D,G,1373,
43,llegada,JA021,J,A,1373,0.0
43,llegada,DI046,D,I,1373,0.0
43,salida,GA001,G,A,1389,
43,llegada,BJ042,B,J,1392,0.0
43,llegada,DG000,D,G,1393,0.0
